report_date,url,domain,creation_date,updated_date,control_over_dns,domain_indexed,known_hosting,is_archived,num_archives,between_archives_distance,phish_archives_distance,is_on_root,is_subdomain
2023-11-11T05:32:01.611000Z,https://notify-user-violation-c266d.web.app/,notify-user-violation-c266d.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,100,False,True
2023-11-11T05:32:01.600000Z,https://mast-e3eac.firebaseapp.com/,mast-e3eac.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,125,False,True
2023-11-11T05:32:01.589000Z,https://mast-e3eac.web.app/,mast-e3eac.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,126,False,True
2023-11-11T05:32:01.579000Z,https://kiiiuy8y.firebaseapp.com/,kiiiuy8y.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,11,False,True
2023-11-11T05:32:01.566000Z,https://kiiiuy8y.web.app/,kiiiuy8y.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,24,False,True
2023-11-11T05:32:01.558000Z,https://jklhj-3f968.firebaseapp.com/,jklhj-3f968.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,17,False,True
2023-11-11T05:32:01.549000Z,https://info-systel.firebaseapp.com/,info-systel.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,155,False,True
2023-11-11T05:32:01.537000Z,https://info-systel.web.app/,info-systel.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,142,False,True
2023-11-11T05:32:01.530000Z,https://hjkl-db1e5.firebaseapp.com/,hjkl-db1e5.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,17,False,True
2023-11-11T05:32:01.519000Z,https://groupedsp2creditagricole.firebaseapp.com/,groupedsp2creditagricole.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,215,False,True
2023-11-11T05:32:01.509000Z,https://groupedsp2creditagricole.web.app/,groupedsp2creditagricole.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,222,False,True
2023-11-11T05:32:01.501000Z,https://ferstingpostale.firebaseapp.com/,ferstingpostale.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,206,False,True
2023-11-11T05:32:01.490000Z,https://ferstingpostale.web.app/,ferstingpostale.web.app,2019-01-08T22:05:04Z,2023-12-12T10:06:21Z,False,True,True,True,2,12,189,False,True
2023-11-11T05:32:01.481000Z,https://facebook-reactivate-account.firebaseapp.com/,facebook-reactivate-account.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,47,False,True
2023-11-11T05:32:01.474000Z,https://facebook-reactivate-account.web.app/,facebook-reactivate-account.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,48,False,True
2023-11-11T05:32:01.465000Z,https://evenementlesinfos.firebaseapp.com/,evenementlesinfos.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,206,False,True
2023-11-11T05:32:01.455000Z,https://evenementlesinfos.web.app/,evenementlesinfos.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,189,False,True
2023-11-11T05:32:01.448000Z,https://espaceplus-faffc.firebaseapp.com/,espaceplus-faffc.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,546,False,True
2023-11-11T05:32:01.441000Z,https://espaceplus-faffc.web.app/,espaceplus-faffc.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,555,False,True
2023-11-11T05:32:01.418000Z,https://certify-user-warrant-5726e.firebaseapp.com/,certify-user-warrant-5726e.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,130,False,True
2023-11-11T05:32:01.412000Z,https://certify-user-warrant-5726e.web.app/,certify-user-warrant-5726e.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,139,False,True
2023-11-11T05:32:01.404000Z,https://centurylink-c55d4.firebaseapp.com/,centurylink-c55d4.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,78,False,True
2023-11-11T05:32:01.399000Z,https://centurylink-c55d4.web.app/,centurylink-c55d4.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,73,False,True
2023-11-11T05:32:01.393000Z,https://case-adfa4.firebaseapp.com/,case-adfa4.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,163,False,True
2023-11-11T05:32:01.388000Z,https://case-adfa4.web.app/,case-adfa4.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,150,False,True
2023-11-11T05:32:01.382000Z,https://advertise-becb6.firebaseapp.com/,advertise-becb6.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,163,False,True
2023-11-11T05:32:01.377000Z,https://advertise-becb6.web.app/,advertise-becb6.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,150,False,True
2023-11-11T04:30:42.624000Z,https://muddy-glittery-activity.glitch.me/,muddy-glittery-activity.glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,True,True,True,True,2,8,100,False,True
2023-11-11T04:30:42.528000Z,https://verification-massuionline.onrender.com/,verification-massuionline.onrender.com,2015-03-28T01:20:58Z,2023-02-21T21:52:03Z,True,True,False,True,2,52,123,False,True
2023-11-11T04:30:42.498000Z,https://flpiplaw-1322273052.cos.ap-bangkok.myqcloud.com/flpiplaw.html,flpiplaw-1322273052.cos.ap-bangkok.myqcloud.com,2013-04-24T07:00:36Z,2023-02-27T11:17:29Z,True,True,False,True,2,98,24,False,True
2023-11-11T04:30:42.491000Z,https://labourlawsblog-1322273052.cos.ap-singapore.myqcloud.com/labourlawsblog.html,labourlawsblog-1322273052.cos.ap-singapore.myqcloud.com,2013-04-24T07:00:36Z,2023-02-27T11:17:29Z,False,True,False,True,2,98,24,False,True
2023-11-11T04:30:42.433000Z,https://googleads.g.doubleclick.net/dbm/clk?sa=L&amp;ai=CJTNvpBxVZNyrIvWT3LUPvPWL2ASj08KobbiBgNmMEf_Ror3AARABIImm7ydg6YKAgOgNoAHg1PK3A8gBCakCuEm_tTNnsj6oAwGqBO0BT9BUWuhrG2YKJfUcXRU1N8GBoK62gi-JlX4Y6cbmZHvsfm5ovbQz6JuwgBm16Z36xtT_LM17J0e5gRessIxB0GBawTAS_JDS70ynE_O0NG8uNteeIm9BE5zj6W_JFbn4QwyRvlywKOvusbgcubt5-lV-uWlsgymtF66miGnGRD2S1Fb6prj9w7En7ka1LSLQgBFrrCW_dwzMSrtpO91O0TCJp9s9I7XNEgpZtzvF7Q8CdKmD9seyj6Ehvha7aFW7QeXuAGpkZbsHFJOCDZz9IrqZAMPLtDT7mCampcotpZlG36y4hGFZgTcDOszdwAT15YOGigTgBAOQBgGgBk2AB4irjUioB47OG6gHk9gbqAfulrECqAf-nrECqAeko7ECqAfVyRuoB6a-G6gHmgaoB_PRG6gHltgbqAeqm7ECqAeDrbECqAf_nrECqAffn7EC2AcA0ggUCIBhEAEYHTICigI6AoBASL39wTqACgOYCwHICwGADAGwE-7OkhPYEw3YFAHQFQH4FgGAFwGyFywSKhIoCIfor-_ju_KSQRIWU0lNVUxBVEVEX0RPTUFJTl9QVUIxUBgBIANIJQ&amp;ae=1&amp;num=1&amp;cid=CAQSKQBygQiD20YKjZ6FKzUTKwq20WCohzg9myTbIVeKBLS_sIgsE78BFKoWGAE&amp;sig=AOD64_34MJpvkYjeHfK0KsI1aLzpjWLD3w&amp;client=ca-pub-5786243031610172&amp;dbm_c=AKAmf-AB9M9c-FBQEHky4PlwUPJC_Lt0VHPhor-Ecyk7txMLQVLOHZfO5AOal-luHDZHU9m2K2fuhG7B6JZIVlkO8a6X-ZmnIqlH_0NqCKsepD8xAHlRVdx2UlPe-wKzxq0tbg3uCYop4zpwZafQNXqIHdOeM7QxClS-6hPI6Ily46pEVQS38C8&amp;cry=1&amp;dbm_d=AKAmf-AIC2mIr368XxAlWUVsdBF_7iYfzflSLipZEiez4_TNqPIswV1guNd_Gm10zZ2kGX8mpe3AFYNF0kCz9EvG15nkHWeilhFn1HMkHSz4gal28TPrLDEBhl1So3Lbd-QiMM03KRarr0ucCize-h5sNZZLT3Z1K97j_miPfl6QZxqDGsDMLpzM-i4K6qjMkbbAJpPaXqVKmdQy01ppIT4g3HOhvMCzP6Ka4Tr7jz6SaSAoryTgYYmmwvSnKOoL7-hiBUSzdRsYrPDuEdY_GFZe1DWP8SZxihN1de3iVIY04Sdo3BlFnPcajv4pZ35U5BTQqCD_8tZAzssEDGMxVVPu73QQ9H9di-1_5kHTbB8i9y8livzynQOQUwVYfBjjy2MMLM3PdlHlWjFp7_mZBnVHB8UwhiALGmbn9SaMCWfTKfoIgxgUavc8q0dLbEkcORJh-aCLri6UfUvzcllUZXuyhfPqPqhGbi0tHyNJLv1LYkkSTDiB-Ax-cfk-zkNFc1FE8C1h1Z7z4u5pzeQRpuwUfXqkIuH20A&amp;adurl=https%3A%2F%2Flihi.cc%2FxJWqG%3Fbn%3D59518330%3Badfibeg%3D0%3Bcdata%3DayC9b5hvZ1AIeDMCPaGhV-auuVGEQp-EoEYTic29rYt60NIpauA3DBGThkn1BGSWsZbYGFZvI2x2uYQM2OjOe8HzWJ8iG5IJUAdX0oh8gbYJDwKV3Zer3KOqHP0Hw-58iEuqLeHpWrTS8jGNOER09GiyhGW51cr50%3BCREFURL%3Dhttps%253A%252F%252Fmail.yahoo.com%253BC%253D1?=71198524,googleads.g.doubleclick.net,1996-01-16T05:00:00Z,2022-12-16T09:28:58Z,True,True,True,True,2,17,9,False,True
2023-11-11T04:30:42.365000Z,https://usps.uspslcs.com/,usps.uspslcs.com,2023-11-09T12:23:44Z,2023-11-09T12:23:44Z,True,False,False,False,0,-2,-2,False,True
2023-11-11T04:30:42.350000Z,https://uspost-pages.com/,uspost-pages.com,2023-09-04T12:18:21Z,2023-09-04T12:18:21Z,True,False,False,False,0,-2,-2,True,False
2023-11-11T04:30:42.343000Z,https://usps-uspsup.com/,usps-uspsup.com,2023-11-06T06:39:30Z,2023-11-06T06:39:30Z,True,False,False,False,0,-2,-2,True,False
2023-11-11T04:30:42.319000Z,https://amazon.hconce.com/,amazon.hconce.com,2023-09-27T07:26:23Z,2023-09-27T07:26:23Z,True,False,False,True,1,-1,43,False,True
2023-11-11T04:30:42.148000Z,https://cpanel17wh.bkk1.cloud.z.com/~cp042619/sinc/classes/home/Post/app/,cpanel17wh.bkk1.cloud.z.com,1997-12-19T05:00:00Z,2023-05-11T04:09:54Z,True,True,False,True,2,47,39,False,True
2023-11-11T04:30:41.931000Z,https://simplesdiaoface.com/,simplesdiaoface.com,2022-11-21T22:41:34Z,2023-11-09T10:35:14Z,True,False,False,False,0,-2,-2,True,False
2023-11-11T04:30:41.923000Z,https://sk.posa.almostmy.com/bill,sk.posa.almostmy.com,2002-06-11T05:09:30Z,2023-04-07T07:01:05Z,True,True,False,False,0,-2,-2,False,True
2023-11-11T04:30:41.870000Z,https://www.fedoeltyzqd504.com/,www.fedoeltyzqd504.com,2023-08-02T14:33:33Z,2023-11-09T13:58:36Z,True,False,False,False,0,-2,-2,False,True
2023-11-11T04:30:41.840000Z,https://www.yizidivso3494.com/,www.yizidivso3494.com,2023-08-02T06:32:24Z,2023-11-09T13:58:33Z,True,False,False,False,0,-2,-2,False,True
2023-11-11T04:30:41.787000Z,https://supportapp09090.0120156.repl.co/,supportapp09090.0120156.repl.co,2013-05-11T05:05:16Z,2023-05-08T20:10:44Z,True,True,False,True,2,44,306,False,True
2023-11-11T04:30:41.741000Z,https://online-mybill.com/,online-mybill.com,2023-11-10T10:51:44Z,2023-11-10T10:51:45Z,True,False,False,False,0,-2,-2,True,False
2023-11-11T04:30:41.734000Z,https://www.nexi.ver-23.com/,www.nexi.ver-23.com,2023-11-10T11:16:59Z,2023-11-10T11:16:59Z,True,False,False,False,0,-2,-2,False,True
2023-11-11T04:30:41.726000Z,https://socgene-acti.inovaperf.me/auth/g9GHv2/login.php?id=35634502,socgene-acti.inovaperf.me,2018-10-13T13:55:14Z,2023-11-27T13:55:18Z,False,True,False,True,2,44,118,False,True
2023-11-11T04:30:41.711000Z,https://dev-credit-agricoleespaceclent.pantheonsite.io/acces/5772/,dev-credit-agricoleespaceclent.pantheonsite.io,2016-01-29T00:01:14Z,2023-01-02T22:19:16Z,True,True,False,True,2,48,124,False,True
2023-11-11T04:30:41.664000Z,https://www.filesusr.com/html/00736c_a9fb2fb905c9e29d11955326d1f043c5.html?9603583*U295YWxkbzk5QGljbG91ZC5jb20=*https://href.li/https://www.onlyfans.com/search?q=**Facebook-Latino/,www.filesusr.com,2017-08-28T10:47:56Z,2023-08-29T10:24:13Z,True,True,False,True,2,2,234,False,True
2023-11-11T04:30:41.633000Z,https://objective-jepsen.5-42-67-7.plesk.page/qwauieploaiua/httpdocs/login/ologin.php,www.boursorama.com,1998-03-01T05:00:00Z,2023-02-26T23:49:38Z,True,True,False,False,0,-2,-2,False,True
2023-11-11T04:30:41.590000Z,https://cpanel17wh.bkk1.cloud.z.com/~cp042619/home/spoofi/Issued/settings/,cpanel17wh.bkk1.cloud.z.com,1997-12-19T05:00:00Z,2023-05-11T04:09:54Z,True,True,False,True,2,47,87,False,True
2023-11-11T04:30:41.561000Z,https://ppl.45-59-120-175.cprapid.com/de/,ppl.45-59-120-175.cprapid.com,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,False,True,True,True,2,19,47,False,True
2023-11-11T04:30:41.516000Z,https://dust-sharp-art.glitch.me/,dust-sharp-art.glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,True,True,True,True,2,8,24,False,True
2023-11-11T04:30:41.510000Z,https://ily.uqp.mybluehost.me/am3rica/acceSS/brain/onedrive/,ily.uqp.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,77,False,True
2023-11-11T03:29:24.043000Z,https://wintergiftshoppe.com/,wintergiftshoppe.com,2018-12-14T00:23:48Z,2022-12-14T17:50:40Z,True,False,False,False,0,-2,-2,True,False
2023-11-11T03:29:24.036000Z,https://bafybeiadhc7fe3vlwvirhequuhgpfknlacsut2k4nb72y6agenuk3ngug4.ipfs.cf-ipfs.com/IND.html#acctbilling@widomaker.com,bafybeiadhc7fe3vlwvirhequuhgpfknlacsut2k4nb72y6agenuk3ngug4.ipfs.cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,True,True,True,True,1,-1,59,False,True
2023-11-11T02:28:03.933000Z,https://or2023re.godaddysites.com/,or2023re.godaddysites.com,2013-11-18T17:08:35Z,2022-10-04T21:38:55Z,False,True,True,True,2,60,139,False,True
2023-11-11T02:28:03.927000Z,https://gdhsdgecom.godaddysites.com/,gdhsdgecom.godaddysites.com,2013-11-18T17:08:35Z,2022-10-04T21:38:55Z,False,True,True,True,2,60,137,False,True
2023-11-11T01:27:07.906000Z,https://appealeation-b9i5ere.surge.sh/,appealeation-b9i5ere.surge.sh,2014-07-25T23:10:53Z,2023-09-08T23:11:52Z,True,True,True,True,2,12,89,False,True
2023-11-11T01:27:07.882000Z,https://five-tested-buffer.glitch.me/yard.html,five-tested-buffer.glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,True,True,True,True,2,8,23,False,True
2023-11-11T01:27:07.854000Z,https://identifiez-vous90.godaddysites.com/,identifiez-vous90.godaddysites.com,2013-11-18T17:08:35Z,2022-10-04T21:38:55Z,False,True,True,True,2,60,140,False,True
2023-11-11T01:27:07.840000Z,https://restore-account-service-4590oie.surge.sh/,restore-account-service-4590oie.surge.sh,2014-07-25T23:10:53Z,2023-09-08T23:11:52Z,True,True,True,True,2,12,89,False,True
2023-11-11T01:27:07.777000Z,https://linea-pichincha.webcindario.com/,linea-pichincha.webcindario.com,2001-02-28T12:45:04Z,2023-02-23T00:27:58Z,False,True,True,True,2,53,169,False,True
2023-11-11T01:27:07.753000Z,https://sp774102.sitebeat.crazydomains.com/,sp774102.sitebeat.crazydomains.com,2001-12-10T19:06:37Z,2023-09-27T12:25:56Z,False,True,False,True,2,0,123,False,True
2023-11-11T01:27:07.740000Z,https://portaladministrativo.brizy.site/,portaladministrativo.brizy.site,2018-03-23T12:42:50.0Z,2023-12-17T08:33:41.0Z,False,True,True,True,2,1368,48,False,True
2023-11-11T01:27:07.734000Z,https://cobalt-sustaining-accelerator.glitch.me/zip.html,cobalt-sustaining-accelerator.glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,True,True,True,True,2,8,23,False,True
2023-11-11T00:02:53.311000Z,https://new.locokke.com/xby/login/index.html,new.locokke.com,2022-06-11T11:12:14Z,2023-06-12T14:10:24Z,True,False,False,True,2,54,28,False,True
2023-11-11T00:02:52.568000Z,https://ipfs.apillon.io/ipfs/QmeD95tYwDxUFp1zZsyGVDw2jU4DMBuhsxqdBceUZBBxsd,ipfs.apillon.io,2022-09-15T16:22:10Z,2023-09-20T14:15:00Z,True,True,False,True,2,67,49,False,True
2023-11-11T00:02:51.462000Z,https://cloudflare-ipfs.com/ipfs/QmXpqa9fFtaBCN4j9ZazYTre7RrfJRa5QY3oy6pkqibXF4,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,50,False,False
2023-11-11T00:02:51.342000Z,https://ipfs.apillon.io/ipfs/QmdwyeJ4yUpufhu3AgaWNuMDH5xPap9sACbzpddmzDcXhu,ipfs.apillon.io,2022-09-15T16:22:10Z,2023-09-20T14:15:00Z,True,True,False,True,2,67,49,False,True
2023-11-11T00:02:50.783000Z,https://ipfs.io/ipfs/QmXpqa9fFtaBCN4j9ZazYTre7RrfJRa5QY3oy6pkqibXF4,ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,49,False,False
2023-11-11T00:02:50.661000Z,https://keepo.io/jjfhfS,keepo.io,2020-12-04T13:48:21Z,2022-12-26T17:37:34Z,True,True,True,True,2,155,87,False,False
2023-11-11T00:02:49.957000Z,https://fleek.ipfs.io/ipfs/bafybeifybf6257wpanqo3jrt7pvnlq64g4rc3ziom43zhmazcemqqwzfrq/testimonials.html,fleek.ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,106,False,True
2023-11-11T00:02:49.623000Z,https://rcube000005.web.app/,rcube000005.web.app,2019-01-08T22:05:04Z,2022-12-12T09:28:46Z,False,True,True,True,2,12,53,False,True
2023-11-11T00:02:49.395000Z,https://freestoragecloud.cloud/,freestoragecloud.cloud,2023-11-07T15:19:47.935Z,2023-11-07T15:19:48.951Z,True,False,False,False,0,-2,-2,True,False
2023-11-11T00:02:48.319000Z,https://appealeation-b9i5ere.surge.sh/,appealeation-b9i5ere.surge.sh,2014-07-25T23:10:53Z,2023-09-08T23:11:52Z,True,True,True,True,2,12,89,False,True
2023-11-11T00:02:48.200000Z,https://telegam-aa.com/,telegam-aa.com,2023-11-08T12:57:05Z,2023-11-08T12:57:05Z,True,False,False,False,0,-2,-2,True,False
2023-11-11T00:02:47.846000Z,https://eshwarnaidu2003.github.io/NETFLIX-HOMEPAGE,eshwarnaidu2003.github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,False,True,True,True,2,148,87,False,True
2023-11-11T00:02:47.724000Z,https://telegram-aa.com/,telegram-aa.com,2023-11-08T05:36:26Z,2023-11-08T05:36:26Z,True,False,False,False,0,-2,-2,True,False
2023-11-11T00:02:47.337000Z,https://amadovenigeria.net/fond/excel/attachment.html,amadovenigeria.net,2013-10-21T16:31:21Z,2023-10-25T09:44:03Z,True,True,False,True,2,10,49,False,False
2023-11-11T00:02:47.070000Z,https://gateway.ipfs.io/ipfs/bafybeib5tgd3ma4owo4r44b2drtx467a5d7tmovuy2ume67txp3rizrqje/iiizEJKnewwt.html,gateway.ipfs.io,2014-05-16T18:34:42Z,2021-12-13T19:49:05Z,True,True,True,True,2,44,55,False,True
2023-11-11T00:02:46.744000Z,https://peru66.com/,peru66.com,2023-06-12T06:47:07Z,2023-09-11T08:12:09Z,True,False,False,True,1,-1,94,True,False
2023-11-11T00:02:46.267000Z,https://classicholidayskashmir.com/apps/fr/connexion/,classicholidayskashmir.com,2013-08-03T14:04:04Z,2023-07-27T07:07:58Z,True,True,False,True,2,753,383,False,False
2023-11-11T00:02:45.424000Z,https://dev-tierradelfuego34.pantheonsite.io/,dev-tierradelfuego34.pantheonsite.io,2016-01-29T00:01:14Z,2023-01-02T22:19:16Z,True,True,False,True,2,48,77,False,True
2023-11-11T00:02:44.209000Z,https://pzl.wev.mybluehost.me/wp-content/serviziosnikoln/niniklokdksnc/,pzl.wev.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,885,False,True
2023-11-11T00:02:44.093000Z,https://pzl.wev.mybluehost.me/wp-content/serviziosnikoln/,pzl.wev.mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,True,True,True,True,2,2435,885,False,True
2023-11-11T00:02:43.864000Z,https://earningmembers.wixsite.com/my-site-1,earningmembers.wixsite.com,2012-05-08T23:35:02Z,2023-05-09T12:27:01Z,False,True,True,True,2,430,205,False,True
2023-11-11T00:02:43.748000Z,https://s.id/1WnII,earningmembers.wixsite.com,2012-05-08T23:35:02Z,2023-05-09T12:27:01Z,False,True,True,True,2,430,205,False,True
2023-11-11T00:02:41.965000Z,https://joeroundxx004.firebaseapp.com/,joeroundxx004.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,40,False,True
2023-11-11T00:02:41.850000Z,https://cloudflare-ipfs.com/ipfs/bafybeiblg3ffocpgi3fmc4eticgxo5tjokrqnq3qjkfnnr54h5kvcb37sy/,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,True,True,True,True,2,47,28,False,False
2023-11-11T00:02:41.731000Z,https://onkarthengare.github.io/Netfilx_HomePage,onkarthengare.github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,False,True,True,True,2,148,90,False,True
2023-11-11T00:02:41.367000Z,https://rahultengli.github.io/Netflix_Homepage,rahultengli.github.io,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,False,True,True,True,2,148,139,False,True
2023-11-11T00:02:40.436000Z,https://grupwaxtzh.terbaru-2023.com/vhsfhqpdhdxih1/,grupwaxtzh.terbaru-2023.com,2023-04-13T17:48:29Z,2023-04-13T18:06:39Z,True,True,False,True,2,0,143,False,True
2023-11-11T00:02:38.627000Z,https://boumedremerese.firebaseapp.com/,boumedremerese.firebaseapp.com,2012-10-15T18:12:22Z,2023-09-13T09:57:14Z,False,True,True,True,2,211,9,False,True
2023-11-11T00:02:37.215000Z,https://gacor128.co/e-nbhvgffyrw.html,gacor128.co,2023-05-14T07:15:54Z,2023-05-19T07:15:55Z,True,False,False,False,0,-2,-2,False,False
2023-11-11T00:02:37.094000Z,https://soapy-supreme-wallflower.glitch.me/mince.html,soapy-supreme-wallflower.glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,True,True,True,True,2,8,23,False,True
2023-11-11T00:02:36.633000Z,https://gouv-client.info/recherche.php,gouv-client.info,2023-11-06T20:31:33Z,2023-11-06T20:40:28Z,True,False,False,False,0,-2,-2,False,False
2023-11-11T00:02:35.198000Z,https://oomdata.com/coins/590e254/info.html,oomdata.com,2021-02-04T05:16:40Z,2022-12-12T04:37:52Z,True,True,False,True,2,384,96,False,False
2023-11-11T00:02:35.086000Z,https://oomdata.com/coins/c37b7f5/info.html,oomdata.com,2021-02-04T05:16:40Z,2022-12-12T04:37:52Z,True,True,False,True,2,384,96,False,False
2023-11-11T00:02:34.971000Z,https://oomdata.com/coins/2be08ed/info.html,oomdata.com,2021-02-04T05:16:40Z,2022-12-12T04:37:52Z,True,True,False,True,2,384,96,False,False
2023-11-11T00:02:34.853000Z,https://oomdata.com/coins/a9328cf/info.html,oomdata.com,2021-02-04T05:16:40Z,2022-12-12T04:37:52Z,True,True,False,True,2,384,96,False,False
2023-11-11T00:02:34.732000Z,https://oomdata.com/coins/84d63c0/info.html,oomdata.com,2021-02-04T05:16:40Z,2022-12-12T04:37:52Z,True,True,False,True,2,384,96,False,False
2023-11-11T00:02:34.251000Z,https://keepo.io/attcurrentlyps/,keepo.io,2020-12-04T13:48:21Z,2022-12-26T17:37:34Z,True,True,True,True,2,155,124,False,False
2023-11-11T00:02:34.020000Z,https://five-tested-buffer.glitch.me/yard.html,five-tested-buffer.glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,True,True,True,True,2,8,23,False,True
2023-11-11T00:02:32.660000Z,https://45-33-47-194.ip.linodeusercontent.com/dpd/update.php,45-33-47-194.ip.linodeusercontent.com,2019-12-18T18:38:04Z,2023-03-15T12:08:41Z,True,True,False,True,2,118,204,False,True
2023-11-11T00:02:31.898000Z,https://telegram-massagesexx.netlify.app/,telegram-massagesexx.netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,True,True,True,True,2,49,53,False,True
2023-11-11T00:02:31.581000Z,https://45-33-47-194.ip.linodeusercontent.com/ir/update.php,45-33-47-194.ip.linodeusercontent.com,2019-12-18T18:38:04Z,2023-03-15T12:08:41Z,True,True,False,True,2,118,207,False,True
2023-11-11T00:02:30.871000Z,https://5n7ekzoxbdu3n7.azureedge.net/7572/,5n7ekzoxbdu3n7.azureedge.net,2014-01-22T16:14:52Z,2022-12-21T09:39:10Z,True,True,False,True,2,291,38,False,True
2023-11-11T00:02:30.625000Z,https://45-33-47-194.ip.linodeusercontent.com/post/update.php,45-33-47-194.ip.linodeusercontent.com,2019-12-18T18:38:04Z,2023-03-15T12:08:41Z,True,True,False,True,2,118,204,False,True
2023-11-11T00:02:30.484000Z,https://fellasimportexport.com/main/login.htm,fellasimportexport.com,2021-04-23T10:03:22Z,2023-04-24T07:09:52Z,True,False,False,True,2,0,42,False,False
2023-11-11T00:02:29.840000Z,https://6oz5bpba424s7o.azureedge.net/4675/,6oz5bpba424s7o.azureedge.net,2014-01-22T16:14:52Z,2022-12-21T09:39:10Z,True,True,False,True,2,291,38,False,True
2023-11-11T00:02:29.692000Z,https://mrx9u1sjf03fbm.azureedge.net/7572/,mrx9u1sjf03fbm.azureedge.net,2014-01-22T16:14:52Z,2022-12-21T09:39:10Z,True,True,False,True,2,291,38,False,True
2023-11-11T00:02:29.561000Z,https://cokdadawed59nj.azureedge.net/5471/,cokdadawed59nj.azureedge.net,2014-01-22T16:14:52Z,2022-12-21T09:39:10Z,True,True,False,True,2,291,38,False,True
2023-11-11T00:02:29.141000Z,https://5hqx19dszt41n5.azureedge.net/0279/,5hqx19dszt41n5.azureedge.net,2014-01-22T16:14:52Z,2022-12-21T09:39:10Z,True,True,False,True,2,291,38,False,True
2023-11-11T00:02:28.984000Z,https://7dofhyvc27ym5o.azureedge.net/5471/,7dofhyvc27ym5o.azureedge.net,2014-01-22T16:14:52Z,2022-12-21T09:39:10Z,True,True,False,True,2,291,38,False,True
